distance_plan_m,easting_epsg25832,northing_epsg25832,raw_dgm_nhn_m,model_nhn_m,bridge_estimated
18150.93192,356321.14123,5579671.26702,551.29323,551.29900,0.00000
18152.93180,356319.40001,5579670.28336,551.26095,551.25701,0.00000
18154.93169,356317.65868,5579669.29991,551.21524,551.21333,0.00000
18156.93157,356315.91724,5579668.31667,551.16634,551.16669,0.00000
18158.93145,356314.17569,5579667.33364,551.11666,551.12157,0.00000
18160.93133,356312.43402,5579666.35081,551.08144,551.08060,0.00000
18162.93121,356310.69225,5579665.36819,551.04198,551.04054,0.00000
18164.93110,356308.95036,5579664.38576,550.99917,550.99821,0.00000
18166.93098,356307.20837,5579663.40353,550.95725,550.95145,0.00000
18168.93086,356305.46628,5579662.42150,550.89840,550.89986,0.00000
18170.93074,356303.72408,5579661.43967,550.84302,550.84989,0.00000
18172.93063,356301.98177,5579660.45802,550.80885,550.80457,0.00000
18174.93051,356300.23936,5579659.47657,550.75906,550.75844,0.00000
18176.93039,356298.49685,5579658.49531,550.70985,550.70961,0.00000
18178.93027,356296.75424,5579657.51423,550.66284,550.65877,0.00000
18180.93016,356295.01153,5579656.53333,550.59651,550.60992,0.00000
18182.93004,356293.26872,5579655.55262,550.57817,550.56606,0.00000
18184.92992,356291.52581,5579654.57209,550.51217,550.52180,0.00000
18186.92980,356289.78281,5579653.59173,550.48399,550.47932,0.00000
18188.92969,356288.03971,5579652.61155,550.43283,550.43914,0.00000
18190.92957,356286.29652,5579651.63155,550.40795,550.39853,0.00000
18192.92945,356284.55323,5579650.65172,550.35128,550.35329,0.00000
18194.92933,356282.80985,5579649.67206,550.30273,550.30840,0.00000
18196.92921,356281.06638,5579648.69256,550.26953,550.26901,0.00000
18198.92910,356279.32282,5579647.71323,550.23172,550.23245,0.00000
18200.92898,356277.57917,5579646.73407,550.19609,550.19679,0.00000
18202.92886,356275.83544,5579645.75507,550.16338,550.16037,0.00000
18204.92874,356274.09161,5579644.77623,550.12409,550.11954,0.00000
18206.92863,356272.34771,5579643.79754,550.07084,550.07468,0.00000
18208.92851,356270.60371,5579642.81902,550.03353,550.02852,0.00000
18210.92839,356268.85964,5579641.84064,549.97979,549.97982,0.00000
18212.92827,356267.11548,5579640.86242,549.92466,549.93331,0.00000
18214.92816,356265.37124,5579639.88435,549.89281,549.89536,0.00000
18216.92804,356263.62692,5579638.90642,549.86823,549.86042,0.00000
18218.92792,356261.88252,5579637.92865,549.81786,549.82203,0.00000
18220.92780,356260.13804,5579636.95101,549.78342,549.78412,0.00000
18222.92768,356258.39349,5579635.97352,549.74846,549.74877,0.00000
18224.92757,356256.64886,5579634.99617,549.71289,549.71565,0.00000
18226.92745,356254.90415,5579634.01895,549.68514,549.68539,0.00000
18228.92733,356253.15937,5579633.04187,549.65658,549.65650,0.00000
18230.92721,356251.41452,5579632.06493,549.62948,549.62629,0.00000
18232.92710,356249.66960,5579631.08811,549.59271,549.59409,0.00000
18234.92698,356247.92461,5579630.11143,549.55834,549.56448,0.00000
18236.92686,356246.17955,5579629.13487,549.54222,549.54023,0.00000
18238.92674,356244.43442,5579628.15844,549.51572,549.51810,0.00000
18240.92663,356242.68922,5579627.18213,549.50046,549.49465,0.00000
18242.92651,356240.94396,5579626.20595,549.46691,549.46644,0.00000
18244.92639,356239.19863,5579625.22988,549.43718,549.43408,0.00000
18246.92627,356237.45324,5579624.25393,549.39322,549.40325,0.00000
18248.92615,356235.70778,5579623.27810,549.37986,549.38016,0.00000
18250.92604,356233.96227,5579622.30238,549.36370,549.36042,0.00000
18252.92592,356232.21669,5579621.32678,549.33904,549.33835,0.00000
18254.92580,356230.47105,5579620.35128,549.31029,549.31725,0.00000
18256.92568,356228.72536,5579619.37589,549.30394,549.30058,0.00000
18258.92557,356226.97960,5579618.40060,549.28249,549.28492,0.00000
18260.92545,356225.23380,5579617.42542,549.27478,549.26646,0.00000
18262.92533,356223.48793,5579616.45034,549.23851,549.24417,0.00000
18264.92521,356221.74201,5579615.47536,549.22202,549.22387,0.00000
18266.92510,356219.99604,5579614.50048,549.20992,549.20583,0.00000
18268.92498,356218.25002,5579613.52569,549.18294,549.18753,0.00000
18270.92486,356216.50395,5579612.55099,549.17100,549.17159,0.00000
18272.92474,356214.75782,5579611.57639,549.16054,549.15642,0.00000
18274.92462,356213.01165,5579610.60188,549.13591,549.13983,0.00000
18276.92451,356211.26543,5579609.62745,549.12561,549.12425,0.00000
18278.92439,356209.51917,5579608.65311,549.10848,549.10970,0.00000
18280.92427,356207.77286,5579607.67885,549.09599,549.09574,0.00000
18282.92415,356206.02650,5579606.70468,549.08175,549.08242,0.00000
18284.92404,356204.28010,5579605.73058,549.06929,549.07018,0.00000
18286.92392,356202.53366,5579604.75656,549.05819,549.05985,0.00000
18288.92380,356200.78718,5579603.78261,549.05182,549.05121,0.00000
18290.92368,356199.04066,5579602.80874,549.04316,549.04304,0.00000
18292.92357,356197.29409,5579601.83494,549.03208,549.03620,0.00000
18294.92345,356195.54750,5579600.86121,549.03676,549.03017,0.00000
18296.92333,356193.80086,5579599.88755,549.01690,549.02265,0.00000
18298.92321,356192.05419,5579598.91395,549.01950,549.01531,0.00000
18300.92309,356190.30748,5579597.94041,549.00753,549.00638,0.00000
18302.92298,356188.56075,5579596.96694,548.99087,548.99807,0.00000
18304.92286,356186.81397,5579595.99352,548.99652,548.99440,0.00000
18306.92274,356185.06717,5579595.02016,548.99429,548.99074,0.00000
18308.92262,356183.32034,5579594.04686,548.98075,548.98500,0.00000
18310.92251,356181.57348,5579593.07361,548.98362,548.97992,0.00000
18312.92239,356179.82659,5579592.10041,548.96931,548.97679,0.00000
18314.92227,356178.07967,5579591.12726,548.98105,548.97777,0.00000
18316.92215,356176.33273,5579590.15415,548.97551,548.98242,0.00000
18318.92204,356174.58576,5579589.18109,548.99330,548.99108,0.00000
18320.92192,356172.83877,5579588.20808,549.00176,548.99967,0.00000
18322.92180,356171.09176,5579587.23510,549.00736,549.00440,0.00000
18324.92168,356169.34472,5579586.26216,549.00274,549.00716,0.00000
18326.92157,356167.59767,5579585.28927,549.01482,549.01088,0.00000
18328.92145,356165.85059,5579584.31640,549.00931,549.01565,0.00000
18330.92133,356164.10350,5579583.34357,549.02908,549.02168,0.00000
18332.92121,356162.35639,5579582.37077,549.01649,549.02897,0.00000
18334.92109,356160.60926,5579581.39800,549.05320,549.03747,0.00000
18336.92098,356158.86212,5579580.42525,549.03081,549.04307,0.00000
18338.92086,356157.11497,5579579.45253,549.05318,549.05189,0.00000
18340.92074,356155.36780,5579578.47983,549.06928,549.06048,0.00000
18342.92062,356153.62062,5579577.50715,549.06001,549.06304,0.00000
18344.92051,356151.87343,5579576.53449,549.05815,549.06899,0.00000
18346.92039,356150.12623,5579575.56185,549.08902,549.08280,0.00000
18348.92027,356148.37902,5579574.58922,549.09799,549.09501,0.00000
18350.92015,356146.63181,5579573.61661,549.10084,549.10320,0.00000
18352.92004,356144.88458,5579572.64401,549.11108,549.11221,0.00000
18354.91992,356143.13736,5579571.67141,549.12429,549.12179,0.00000
18356.91980,356141.39013,5579570.69882,549.13266,549.12781,0.00000
18358.91968,356139.64289,5579569.72624,549.12369,549.13226,0.00000
18360.91956,356137.89566,5579568.75365,549.14311,549.14111,0.00000
18362.91945,356136.14842,5579567.78107,549.15254,549.15182,0.00000
18364.91933,356134.40118,5579566.80849,549.16028,549.16205,0.00000
18366.91921,356132.65395,5579565.83590,549.17509,549.17171,0.00000
18368.91909,356130.90672,5579564.86331,549.17992,549.17873,0.00000
18370.91898,356129.15949,5579563.89071,549.18082,549.18473,0.00000
18372.91886,356127.41226,5579562.91810,549.19619,549.19073,0.00000
18374.91874,356125.66504,5579561.94548,549.19538,549.19218,0.00000
18376.91862,356123.91783,5579560.97285,549.18615,549.19022,0.00000
18378.91851,356122.17063,5579560.00020,549.19000,549.19106,0.00000
18380.91839,356120.42343,5579559.02753,549.19077,549.19774,0.00000
18382.91827,356118.67624,5579558.05484,549.21558,549.20787,0.00000
18384.91815,356116.92907,5579557.08213,549.21407,549.21521,0.00000
18386.91803,356115.18191,5579556.10940,549.21683,549.22355,0.00000
18388.91792,356113.43476,5579555.13664,549.23743,549.23863,0.00000
18390.91780,356111.68762,5579554.16386,549.26025,549.25663,0.00000
18392.91768,356109.94051,5579553.19104,549.27007,549.27436,0.00000
18394.91756,356108.19340,5579552.21819,549.29391,549.29475,0.00000
18396.91745,356106.44632,5579551.24531,549.31773,549.31721,0.00000
18398.91733,356104.69925,5579550.27239,549.34328,549.33663,0.00000
18400.91721,356102.95221,5579549.29944,549.34926,549.35001,0.00000
18402.91709,356101.20518,5579548.32644,549.36120,549.36050,0.00000
18404.91698,356099.45818,5579547.35341,549.36993,549.37073,0.00000
18406.91686,356097.71120,5579546.38033,549.38178,549.38132,0.00000
18408.91674,356095.96424,5579545.40720,549.39066,549.39282,0.00000
18410.91662,356094.21731,5579544.43402,549.40659,549.40539,0.00000
18412.91650,356092.47040,5579543.46080,549.41958,549.41638,0.00000
18414.91639,356090.72353,5579542.48752,549.42313,549.42384,0.00000
18416.91627,356088.97668,5579541.51419,549.43487,549.42657,0.00000
18418.91615,356087.22986,5579540.54081,549.41906,549.42543,0.00000
18420.91603,356085.48307,5579539.56736,549.42096,549.43079,0.00000
18422.91592,356083.73631,5579538.59386,549.44979,549.44627,0.00000
18424.91580,356081.98959,5579537.62029,549.46310,549.46435,0.00000
18426.91568,356080.24290,5579536.64666,549.48153,549.48258,0.00000
18428.91556,356078.49624,5579535.67296,549.50479,549.49892,0.00000
18430.91545,356076.74963,5579534.69920,549.51403,549.50666,0.00000
18432.91533,356075.00304,5579533.72536,549.50665,549.50446,0.00000
18434.91521,356073.25650,5579532.75145,549.48870,549.50286,0.00000
18436.91509,356071.51000,5579531.77747,549.51697,549.50971,0.00000
18438.91497,356069.76353,5579530.80341,549.51331,549.51983,0.00000
18440.91486,356068.01711,5579529.82928,549.53341,549.53262,0.00000
18442.91474,356066.27073,5579528.85506,549.54909,549.54588,0.00000
18444.91462,356064.52439,5579527.88076,549.55607,549.55636,0.00000
18446.91450,356062.77810,5579526.90638,549.56490,549.56549,0.00000
18448.91439,356061.03186,5579525.93191,549.57799,549.57286,0.00000
18450.91427,356059.28566,5579524.95735,549.57360,549.57785,0.00000
18452.91415,356057.53951,5579523.98270,549.58447,549.58440,0.00000
18454.91403,356055.79341,5579523.00796,549.59133,549.59404,0.00000
18456.91392,356054.04736,5579522.03313,549.60613,549.60626,0.00000
18458.91380,356052.30136,5579521.05820,549.62198,549.61853,0.00000
18460.91368,356050.55541,5579520.08317,549.62472,549.63072,0.00000
18462.91356,356048.80952,5579519.10804,549.64702,549.64613,0.00000
18464.91345,356047.06368,5579518.13281,549.66538,549.66184,0.00000
18466.91333,356045.31790,5579517.15747,549.67328,549.67524,0.00000
18468.91321,356043.57217,5579516.18203,549.68731,549.68935,0.00000
18470.91309,356041.82650,5579515.20648,549.70906,549.70363,0.00000
18472.91297,356040.08089,5579514.23081,549.71236,549.71551,0.00000
18474.91286,356038.33534,5579513.25504,549.72793,549.72731,0.00000
18476.91274,356036.58985,5579512.27915,549.74090,549.73809,0.00000
18478.91262,356034.84442,5579511.30314,549.74932,549.74371,0.00000
18480.91250,356033.09906,5579510.32702,549.73965,549.74521,0.00000
18482.91239,356031.35376,5579509.35078,549.75146,549.74733,0.00000
18484.91227,356029.60853,5579508.37441,549.74413,549.75163,0.00000
18486.91215,356027.86336,5579507.39792,549.76209,549.76042,0.00000
18488.91203,356026.11826,5579506.42130,549.77002,549.77142,0.00000
18490.91192,356024.37323,5579505.44455,549.78704,549.78021,0.00000
18492.91180,356022.62827,5579504.46768,549.78087,549.78630,0.00000
18494.91168,356020.88337,5579503.49068,549.79013,549.79734,0.00000
18496.91156,356019.13854,5579502.51355,549.82074,549.81429,0.00000
18498.91144,356017.39378,5579501.53630,549.82815,549.82967,0.00000
18500.91133,356015.64909,5579500.55892,549.84541,549.84248,0.00000
18502.91121,356013.90446,5579499.58141,549.85046,549.85487,0.00000
18504.91109,356012.15991,5579498.60378,549.87234,549.86768,0.00000
18506.91097,356010.41542,5579497.62602,549.87884,549.87821,0.00000
18508.91086,356008.67100,5579496.64814,549.88267,549.88872,0.00000
18510.91074,356006.92664,5579495.67012,549.90782,549.90095,0.00000
18512.91062,356005.18236,5579494.69198,549.90937,549.91060,0.00000
18514.91050,356003.43814,5579493.71372,549.91620,549.92059,0.00000
18516.91039,356001.69399,5579492.73533,549.93385,549.93495,0.00000
18518.91027,355999.94991,5579491.75681,549.95713,549.94888,0.00000
18520.91015,355998.20590,5579490.77816,549.95233,549.95892,0.00000
18522.91003,355996.46196,5579489.79939,549.97351,549.96876,0.00000
18524.90991,355994.71808,5579488.82049,549.97677,549.97693,0.00000
18526.90980,355992.97427,5579487.84147,549.98478,549.98210,0.00000
18528.90968,355991.23053,5579486.86232,549.98349,549.98576,0.00000
18530.90956,355989.48686,5579485.88305,549.98989,549.99042,0.00000
18532.90944,355987.74325,5579484.90364,549.99742,549.99625,0.00000
18534.90933,355985.99972,5579483.92412,549.99863,550.00337,0.00000
18536.90921,355984.25625,5579482.94446,550.01761,550.01130,0.00000
18538.90909,355982.51285,5579481.96468,550.01522,550.01646,0.00000
18540.90897,355980.76952,5579480.98478,550.01786,550.02241,0.00000
18542.90886,355979.02626,5579480.00475,550.03018,550.03481,0.00000
18544.90874,355977.28307,5579479.02459,550.05659,550.05135,0.00000
18546.90862,355975.53994,5579478.04431,550.06456,550.06610,0.00000
18548.90850,355973.79688,5579477.06390,550.08179,550.07857,0.00000
18550.90838,355972.05389,5579476.08336,550.08636,550.09029,0.00000
18552.90827,355970.31097,5579475.10270,550.10584,550.10254,0.00000
18554.90815,355968.56812,5579474.12192,550.11368,550.11334,0.00000
18556.90803,355966.82534,5579473.14101,550.12242,550.12286,0.00000
18558.90791,355965.08262,5579472.15997,550.13009,550.13382,0.00000
18560.90780,355963.33997,5579471.17881,550.15271,550.14404,0.00000
18562.90768,355961.59740,5579470.19752,550.14973,550.14697,0.00000
18564.90756,355959.85489,5579469.21610,550.14102,550.14601,0.00000
18566.90744,355958.11245,5579468.23457,550.14508,550.15057,0.00000
18568.90733,355956.37007,5579467.25290,550.16213,550.16246,0.00000
18570.90721,355954.62777,5579466.27111,550.17988,550.17560,0.00000
18572.90709,355952.88553,5579465.28920,550.18452,550.18643,0.00000
18574.90697,355951.14337,5579464.30716,550.19402,550.19921,0.00000
18576.90685,355949.40127,5579463.32499,550.22014,550.21457,0.00000
18578.90674,355947.65924,5579462.34270,550.22948,550.22592,0.00000
18580.90662,355945.91728,5579461.36029,550.22917,550.23319,0.00000
18582.90650,355944.17539,5579460.37775,550.24510,550.23991,0.00000
18584.90638,355942.43356,5579459.39508,550.24066,550.24622,0.00000
18586.90627,355940.69181,5579458.41229,550.25667,550.25458,0.00000
18588.90615,355938.95012,5579457.42938,550.26094,550.26518,0.00000
18590.90603,355937.20851,5579456.44634,550.28239,550.27603,0.00000
18592.90591,355935.46696,5579455.46317,550.28148,550.28435,0.00000
18594.90580,355933.72548,5579454.47988,550.29250,550.29316,0.00000
18596.90568,355931.98407,5579453.49647,550.29969,550.30714,0.00000
18598.90556,355930.24273,5579452.51293,550.32985,550.32618,0.00000
18600.90544,355928.50145,5579451.52926,550.35085,550.34073,0.00000
18602.90533,355926.76025,5579450.54547,550.34271,550.34644,0.00000
18604.90521,355925.01911,5579449.56156,550.34934,550.35153,0.00000
18606.90509,355923.27805,5579448.57752,550.35980,550.36018,0.00000
18608.90497,355921.53705,5579447.59336,550.37010,550.37069,0.00000
18610.90485,355919.79612,5579446.60907,550.38297,550.38094,0.00000
18612.90474,355918.05526,5579445.62466,550.39057,550.38914,0.00000
18614.90462,355916.31447,5579444.64013,550.39294,550.39737,0.00000
18616.90450,355914.57375,5579443.65547,550.40730,550.40897,0.00000
18618.90438,355912.83310,5579442.67068,550.43155,550.41825,0.00000
18620.90427,355911.09252,5579441.68577,550.41107,550.42139,0.00000
18622.90415,355909.35201,5579440.70074,550.42716,550.42894,0.00000
18624.90403,355907.61156,5579439.71558,550.43809,550.44627,0.00000
18626.90391,355905.87119,5579438.73030,550.47453,550.47005,0.00000
18628.90380,355904.13088,5579437.74489,550.49772,550.49039,0.00000
18630.90368,355902.39064,5579436.75936,550.49972,550.50394,0.00000
18632.90356,355900.65048,5579435.77371,550.52057,550.51491,0.00000
18634.90344,355898.91038,5579434.78793,550.52120,550.52396,0.00000
18636.90332,355897.17035,5579433.80203,550.53035,550.53481,0.00000
18638.90321,355895.43039,5579432.81601,550.55497,550.54736,0.00000
18640.90309,355893.69050,5579431.82986,550.55268,550.55726,0.00000
18642.90297,355891.95068,5579430.84358,550.56984,550.56651,0.00000
18644.90285,355890.21093,5579429.85719,550.57204,550.57602,0.00000
18646.90274,355888.47124,5579428.87066,550.59218,550.58434,0.00000
18648.90262,355886.73163,5579427.88402,550.58376,550.59005,0.00000
18650.90250,355884.99209,5579426.89725,550.59990,550.59633,0.00000
18652.90238,355883.25261,5579425.91036,550.60104,550.60338,0.00000
18654.90227,355881.51321,5579424.92334,550.60842,550.61293,0.00000
18656.90215,355879.77387,5579423.93620,550.63229,550.62354,0.00000
18658.90203,355878.03461,5579422.94894,550.62622,550.63048,0.00000
18660.90191,355876.29541,5579421.96156,550.63735,550.63733,0.00000
18662.90179,355874.55628,5579420.97405,550.64547,550.64620,0.00000
18664.90168,355872.81722,5579419.98641,550.65527,550.65641,0.00000
18666.90156,355871.07824,5579418.99866,550.66920,550.66695,0.00000
18668.90144,355869.33932,5579418.01078,550.67570,550.67646,0.00000
18670.90132,355867.60047,5579417.02277,550.68477,550.68657,0.00000
18672.90121,355865.86169,5579416.03465,550.69788,550.69925,0.00000
